-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.776200070977210999e-02,-1.726019941270351410e-02,1.780920848250389099e-02,9.998413920402526855e-01,2.483294159173965454e-01,4.423475358635187149e-03,-1.939505182235734537e-06,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.427171911465990872e-13,3.076760309202175581e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,4.040564757779030458e-12,4.837556679022914086e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-9.452697278351449017e-14,2.210263086921057663e-13,-1.325021368565545716e-15,-5.555585026741027832e-01,-1.777014583349227905e-01,4.930230486019371305e-13,-1.071305696064006607e-12,1.656276790116270950e-15,-6.666023135185241699e-01,-2.889299988746643066e-01,-9.119072684471429824e-13,3.132364430769724040e-13,0.000000000000000000e+00,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.455818980932235718e-02,-1.702502556145191193e-02,1.780727133154869080e-02,9.998414516448974609e-01,3.967775404453277588e-01,7.067019585520029068e-03,-2.588413281046086922e-06,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,4.022030104799956263e-13,-2.409511087560819304e-14,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,7.969921380843181247e-13,-2.928482651688713023e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-2.891413237310347384e-13,1.902123749307482736e-13,0.000000000000000000e+00,-5.555585026741027832e-01,-1.777014583349227905e-01,-9.712183314525280053e-13,3.484523867364197613e-13,-3.312553580232541900e-15,-6.666023135185241699e-01,-2.889299988746643066e-01,1.779331348060464446e-13,-5.208250822806570479e-13,6.625106842827728579e-16,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.793905325233936310e-02,-1.672904379665851593e-02,1.780688017606735229e-02,9.998414516448974609e-01,4.994089901447296143e-01,8.894309401512145996e-03,-5.230795068200677633e-07,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-6.542749198326647253e-13,-1.019408556591876180e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.797866001039538641e-12,-1.797866055249647266e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-8.414754353383568919e-13,1.644954653176253223e-13,-2.650042737131091432e-15,-5.555585026741027832e-01,-1.777014583349227905e-01,-3.225037966715638138e-13,2.446580535820502833e-13,-3.312553421413864290e-16,-6.666023135185241699e-01,-2.889299988746643066e-01,-7.117325392241857784e-13,6.042312375269254243e-13,-6.625106842827728579e-16,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.125738676637411118e-02,-1.643194817006587982e-02,1.780688017606735229e-02,9.998414516448974609e-01,5.012879371643066406e-01,8.927780203521251678e-03,6.771503358038444276e-10,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.453120501530846820e-12,1.732994580087507397e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,8.859586783822870348e-13,-1.037943263781059000e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,2.316837585496223095e-13,-1.668123138806685418e-14,0.000000000000000000e+00,-5.555585026741027832e-01,-1.777014583349227905e-01,-5.449202287316490256e-13,1.717240065424174844e-12,-1.656276790116270950e-15,-6.666023135185241699e-01,-2.889299988746643066e-01,1.182513939199103525e-12,5.560410123875772492e-14,-1.987532105787877777e-15,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.423762835562229156e-03,-1.613486185669898987e-02,1.780688017606735229e-02,9.998414516448974609e-01,5.012724399566650391e-01,8.927515707910060883e-03,3.617158517155161235e-10,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.039796720947450126e-12,1.260359682288617056e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-3.058225547802884137e-12,7.024651585245400565e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-1.853470041291924164e-14,3.366365075151839248e-13,0.000000000000000000e+00,-5.555585026741027832e-01,-1.777014583349227905e-01,-1.223290267910251417e-13,9.702915554354873962e-13,0.000000000000000000e+00,-6.666023135185241699e-01,-2.889299988746643066e-01,-6.450075933431276276e-13,2.224164049550308997e-13,6.625106842827728579e-16,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.210486307740211487e-02,-1.583777740597724915e-02,1.780688017606735229e-02,9.998414516448974609e-01,5.012710094451904297e-01,8.927489630877971649e-03,1.025218243633219117e-10,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.356740132567313406e-12,3.855217740097310886e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-4.014616330344500383e-12,2.817274408553616105e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,1.964678284427021082e-13,-3.957158765163087955e-13,1.325021368565545716e-15,-5.555585026741027832e-01,-1.777014583349227905e-01,4.003495397610773443e-13,5.625281599037912361e-13,1.656276790116270950e-15,-6.666023135185241699e-01,-2.889299988746643066e-01,1.408637204276808053e-13,-6.746631248458201391e-13,1.325021368565545716e-15,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.877768665552139282e-02,-1.554083917289972305e-02,1.780688017606735229e-02,9.998414516448974609e-01,5.010222196578979492e-01,8.923059329390525818e-03,6.453413324558621156e-12,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,5.337994044181393338e-13,-1.955410930832429672e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-1.519845447411904971e-13,-1.112082092537790279e-14,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,1.464241325844356512e-13,-4.309317930707018407e-13,0.000000000000000000e+00,-5.555585026741027832e-01,-1.777014583349227905e-01,-2.965552066067078663e-13,1.385468888052965308e-12,-9.937660528939388886e-16,-6.666023135185241699e-01,-2.889299988746643066e-01,-2.935896534564386151e-12,6.728096270218475450e-13,2.650042737131091432e-15,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.541349574923515320e-02,-1.524456031620502472e-02,1.780688017606735229e-02,9.998414516448974609e-01,4.999099373817443848e-01,8.903248235583305359e-03,-9.076396860659141641e-13,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,1.254799215921753586e-12,1.037943263781059000e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,-8.674240254032128394e-13,-4.596605756614080551e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,3.521593281742563253e-13,3.035057285789150017e-14,1.325021368565545716e-15,-5.555585026741027832e-01,-1.777014583349227905e-01,5.189716318905295001e-14,5.736489842173009279e-13,3.312553421413864290e-16,-6.666023135185241699e-01,-2.889299988746643066e-01,-1.249238885080161676e-12,4.318585419826881378e-13,6.625106842827728579e-16,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.204953581094741821e-02,-1.494827680289745331e-02,1.780688017606735229e-02,9.998414516448974609e-01,4.999168515205383301e-01,8.903371170163154602e-03,-4.579916090471924939e-13,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,8.414754353383568919e-13,-6.857839627118569870e-14,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,4.081341167805341286e-12,-2.465115243009685653e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-4.763418392367269050e-13,4.049832030058458932e-13,-2.650042737131091432e-15,-5.555585026741027832e-01,-1.777014583349227905e-01,-2.112955941940483640e-13,-1.169539617061621239e-12,-1.325021368565545716e-15,-6.666023135185241699e-01,-2.889299988746643066e-01,8.488893182140300198e-13,-7.914317530326175909e-13,1.325021368565545716e-15,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.444444477558135986e-01,-4.444444477558135986e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.868566155433654785e-02,-1.465199235826730728e-02,1.780688017606735229e-02,9.998414516448974609e-01,4.999194741249084473e-01,8.903417736291885376e-03,-9.992007221626408864e-14,4.445208013057708740e-01,2.222222238779067993e-01,-2.449293705170335709e-16,1.000000000000000000e+00,7.895782552086449968e-13,-1.946143577237838262e-13,0.000000000000000000e+00,5.556319355964660645e-01,3.333333432674407959e-01,-2.449293705170335709e-16,1.000000000000000000e+00,3.506765407570999749e-12,-2.335372292685405915e-13,0.000000000000000000e+00,-4.444507062435150146e-01,-6.659055501222610474e-02,-3.002621480445444302e-13,5.683202931698605465e-13,0.000000000000000000e+00,-5.555585026741027832e-01,-1.777014583349227905e-01,-5.004369314776102584e-13,-7.126592610311177634e-13,-9.937660528939388886e-16,-6.666023135185241699e-01,-2.889299988746643066e-01,1.145444524820737886e-12,1.260359682288617056e-13,-1.987532105787877777e-15,2.303834612632514833e+01,2.303834612632514833e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
